timestamp,config,counter,flag,intervention,red,green,blue,osr_c,v_c,current,pol_1,pol_2,osr_angle_1,osr_angle_2,v_angle_1,v_angle_2,angle_1,angle_2,ir_1,vis_1,ir_2,vis_2,ir_3,vis_3,l_11,l_12,l_21,l_22,l_31,l_32,diode_ir_1,diode_vis_1,diode_ir_2,diode_vis_2,diode_ir_3,diode_vis_3,t_ir_1,t_vis_1,t_ir_2,t_vis_2,t_ir_3,t_vis_3,camera,v_board,v_reg
21761.830398845,standard,6338.0,0.0,1.0,36.0,255.0,27.0,1.0,5.0,97.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,513.0,26998.0,7230.0,3781.0,1008.0,47.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,990.0
21761.957336931,standard,6339.0,0.0,1.0,36.0,255.0,27.0,1.0,5.0,95.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,26461.0,7360.0,3764.0,1017.0,48.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,990.0
21762.083323706,standard,6340.0,0.0,1.0,36.0,255.0,27.0,1.0,5.0,98.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,513.0,26640.0,7313.0,3800.0,1027.0,50.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,991.0
21762.20715198,standard,6341.0,0.0,1.0,36.0,255.0,28.0,1.0,5.0,99.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,26615.0,7255.0,3726.0,1036.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,990.0
21762.332309349,standard,6342.0,0.0,1.0,36.0,255.0,28.0,1.0,5.0,98.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,513.0,26118.0,7263.0,3723.0,1027.0,48.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,991.0
21762.456959285,standard,6343.0,0.0,1.0,36.0,255.0,28.0,1.0,5.0,101.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,513.0,26527.0,7261.0,3703.0,1026.0,50.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,990.0
21762.582489491,standard,6344.0,0.0,1.0,36.0,255.0,28.0,1.0,5.0,98.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,26196.0,7294.0,3665.0,1020.0,49.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1022.0,990.0
21762.706764871,standard,6345.0,0.0,1.0,35.0,255.0,28.0,1.0,5.0,103.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,26381.0,7240.0,3753.0,1016.0,47.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,991.0
21762.833836417,standard,6346.0,0.0,1.0,35.0,255.0,29.0,1.0,5.0,97.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,512.0,26500.0,7175.0,3836.0,1043.0,49.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,990.0
21762.960782869,standard,6347.0,0.0,1.0,35.0,255.0,29.0,1.0,5.0,95.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,26157.0,7330.0,3744.0,1027.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,991.0
21763.086430247,standard,6348.0,0.0,1.0,35.0,255.0,29.0,1.0,5.0,102.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,513.0,27050.0,7336.0,3713.0,1039.0,49.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,991.0
21763.210652465,standard,6349.0,0.0,1.0,35.0,255.0,29.0,1.0,5.0,99.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,512.0,26386.0,7462.0,3712.0,1006.0,49.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,990.0
21763.337654931,standard,6350.0,0.0,1.0,35.0,255.0,29.0,1.0,5.0,99.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,27167.0,7298.0,3770.0,1024.0,48.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,990.0
21763.464554492,standard,6351.0,0.0,1.0,35.0,255.0,30.0,1.0,5.0,102.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,26555.0,7250.0,3772.0,1046.0,49.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,992.0
21763.589853874,standard,6352.0,0.0,1.0,34.0,255.0,30.0,1.0,5.0,99.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,26307.0,7349.0,3898.0,1060.0,47.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,990.0
21763.712035804,standard,6353.0,0.0,1.0,34.0,255.0,30.0,1.0,5.0,99.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,25880.0,7253.0,3777.0,1035.0,46.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,992.0
21763.836861205,standard,6354.0,0.0,1.0,34.0,255.0,30.0,1.0,5.0,96.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,25982.0,7359.0,3704.0,1049.0,50.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,992.0
21763.962386006,standard,6355.0,0.0,1.0,34.0,255.0,30.0,1.0,5.0,97.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,513.0,26371.0,7383.0,3743.0,1019.0,49.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,990.0
21764.087308274,standard,6356.0,0.0,1.0,34.0,255.0,31.0,1.0,5.0,95.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,27136.0,7461.0,3710.0,1044.0,49.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,991.0
21764.214164059,standard,6357.0,0.0,1.0,34.0,255.0,31.0,1.0,5.0,93.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,513.0,26479.0,7307.0,3791.0,1051.0,48.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,991.0
21764.340806463,standard,6358.0,0.0,1.0,34.0,255.0,31.0,1.0,5.0,94.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,513.0,26634.0,7365.0,3734.0,1028.0,51.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,991.0
21764.467350853,standard,6359.0,0.0,1.0,33.0,255.0,31.0,1.0,5.0,100.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,513.0,26898.0,7462.0,3749.0,1044.0,49.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,990.0
21764.589180741,standard,6360.0,0.0,1.0,33.0,255.0,31.0,1.0,5.0,102.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,512.0,25877.0,7287.0,3751.0,1021.0,50.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,990.0
21764.711938333,standard,6361.0,0.0,1.0,33.0,255.0,32.0,1.0,5.0,100.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,513.0,26924.0,7374.0,3769.0,1051.0,47.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,990.0
21764.835057548,standard,6362.0,0.0,1.0,33.0,255.0,32.0,1.0,5.0,104.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,26503.0,7417.0,3691.0,1044.0,51.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,990.0
21764.957582042,standard,6363.0,0.0,1.0,33.0,255.0,32.0,1.0,5.0,100.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,26803.0,7535.0,3625.0,1032.0,47.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,990.0
21765.082455182,standard,6364.0,0.0,1.0,33.0,255.0,32.0,1.0,5.0,97.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,513.0,26283.0,7255.0,3708.0,1043.0,49.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,991.0
21765.207549694,standard,6365.0,0.0,1.0,33.0,255.0,32.0,1.0,5.0,96.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,512.0,27191.0,7560.0,3698.0,1041.0,45.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,991.0
21765.331424155,standard,6366.0,0.0,1.0,33.0,255.0,33.0,1.0,5.0,101.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,513.0,26442.0,7299.0,3698.0,1066.0,49.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,991.0
21765.454108891,standard,6367.0,0.0,1.0,32.0,255.0,33.0,1.0,5.0,102.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,26364.0,7393.0,3677.0,1033.0,53.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,990.0
21765.578014989,standard,6368.0,0.0,1.0,32.0,255.0,33.0,1.0,5.0,102.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,26857.0,7481.0,3727.0,1058.0,49.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,990.0
21765.705062963,standard,6369.0,0.0,1.0,32.0,255.0,33.0,1.0,5.0,96.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,26491.0,7384.0,3690.0,1047.0,48.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,991.0
21765.83199724,standard,6370.0,0.0,1.0,32.0,255.0,33.0,1.0,5.0,97.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,513.0,26295.0,7433.0,3728.0,1070.0,47.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1022.0,989.0
21765.957927703,standard,6371.0,0.0,1.0,32.0,255.0,34.0,1.0,5.0,101.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,513.0,26414.0,7581.0,3803.0,1077.0,50.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,990.0
21766.081919658,standard,6372.0,0.0,1.0,32.0,255.0,34.0,1.0,5.0,96.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,26276.0,7517.0,3763.0,1087.0,49.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,991.0
21766.206998066,standard,6373.0,0.0,1.0,32.0,255.0,34.0,1.0,5.0,97.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,513.0,26733.0,7580.0,3663.0,1026.0,47.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,990.0
21766.329810389,standard,6374.0,0.0,1.0,31.0,255.0,34.0,1.0,5.0,99.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,512.0,26012.0,7304.0,3780.0,1098.0,49.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,989.0
21766.454553848,standard,6375.0,0.0,1.0,31.0,255.0,34.0,1.0,5.0,97.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,513.0,25966.0,7532.0,3734.0,1079.0,51.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,991.0
21766.581582602,standard,6376.0,0.0,1.0,31.0,255.0,35.0,1.0,5.0,97.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,513.0,25912.0,7520.0,3716.0,1068.0,50.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,992.0
21766.706356398,standard,6377.0,0.0,1.0,31.0,255.0,35.0,1.0,5.0,99.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,513.0,26272.0,7506.0,3813.0,1070.0,51.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,991.0
21766.829134583,standard,6378.0,0.0,1.0,31.0,255.0,35.0,1.0,5.0,102.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,512.0,27252.0,7583.0,3716.0,1031.0,48.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,990.0
21766.954251017,standard,6379.0,0.0,1.0,31.0,255.0,35.0,1.0,5.0,95.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,513.0,27299.0,7765.0,3842.0,1074.0,48.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,991.0
21767.079336527,standard,6380.0,0.0,1.0,31.0,255.0,35.0,1.0,5.0,94.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,26142.0,7278.0,3692.0,1051.0,51.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,991.0
21767.204027512,standard,6381.0,0.0,1.0,31.0,255.0,36.0,1.0,5.0,96.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,513.0,26580.0,7679.0,3770.0,1071.0,50.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,990.0
21767.331008568,standard,6382.0,0.0,1.0,30.0,255.0,36.0,1.0,5.0,102.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,513.0,26591.0,7651.0,3736.0,1079.0,48.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,990.0
21767.457965504,standard,6383.0,0.0,1.0,30.0,255.0,36.0,1.0,5.0,102.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,512.0,26446.0,7604.0,3746.0,1088.0,51.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,990.0
21767.584946311,standard,6384.0,0.0,1.0,30.0,255.0,36.0,1.0,5.0,100.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,26271.0,7473.0,3676.0,1053.0,51.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,990.0
21767.711936107,standard,6385.0,0.0,1.0,30.0,255.0,36.0,1.0,5.0,99.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,26243.0,7534.0,3748.0,1081.0,49.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,990.0
21767.836401677,standard,6386.0,0.0,1.0,30.0,255.0,37.0,1.0,5.0,99.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,513.0,26494.0,7556.0,3672.0,1084.0,50.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,990.0
21767.959975245,standard,6387.0,0.0,1.0,30.0,255.0,37.0,1.0,5.0,108.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,26548.0,7683.0,3734.0,1075.0,48.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,991.0
21768.084713268,standard,6388.0,0.0,1.0,30.0,255.0,37.0,1.0,5.0,100.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,512.0,26588.0,7699.0,3810.0,1091.0,49.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,992.0
21768.211612023,standard,6389.0,0.0,1.0,29.0,255.0,37.0,1.0,5.0,95.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,512.0,26124.0,7642.0,3698.0,1066.0,47.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,992.0
21768.338596965,standard,6390.0,0.0,1.0,29.0,255.0,37.0,1.0,5.0,100.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,26263.0,7435.0,3655.0,1050.0,48.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,991.0
21768.465643688,standard,6391.0,0.0,1.0,29.0,255.0,38.0,1.0,5.0,98.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,513.0,26318.0,7635.0,3739.0,1078.0,50.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,992.0
21768.592652561,standard,6392.0,0.0,1.0,29.0,255.0,38.0,1.0,5.0,106.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,26376.0,7641.0,3761.0,1094.0,52.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,990.0
21768.719464238,standard,6393.0,0.0,1.0,29.0,255.0,38.0,1.0,5.0,95.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,513.0,26360.0,7703.0,3756.0,1103.0,50.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,990.0
21768.846524119,standard,6394.0,0.0,1.0,29.0,255.0,38.0,1.0,5.0,95.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,512.0,26375.0,7773.0,3701.0,1084.0,51.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,991.0
21768.971616279,standard,6395.0,0.0,1.0,29.0,255.0,38.0,1.0,5.0,95.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,26152.0,7644.0,3637.0,1058.0,48.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,991.0
21769.093843003,standard,6396.0,0.0,1.0,29.0,255.0,39.0,1.0,5.0,98.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,513.0,26393.0,7680.0,3763.0,1094.0,51.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,991.0
21769.217346594,standard,6397.0,0.0,1.0,28.0,255.0,39.0,1.0,5.0,95.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,26245.0,7581.0,3672.0,1073.0,51.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,992.0
21769.342039342,standard,6398.0,0.0,1.0,28.0,255.0,39.0,1.0,5.0,101.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,513.0,25955.0,7682.0,3649.0,1084.0,50.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,991.0
21769.467715148,standard,6399.0,0.0,1.0,28.0,255.0,39.0,1.0,5.0,98.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,513.0,26531.0,7822.0,3715.0,1079.0,51.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,989.0
21769.590228845,standard,6400.0,0.0,1.0,28.0,255.0,39.0,1.0,5.0,101.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,26971.0,7620.0,3706.0,1054.0,50.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,990.0
21769.714024057,standard,6401.0,0.0,1.0,28.0,255.0,40.0,1.0,5.0,101.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,25861.0,7608.0,3772.0,1071.0,51.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,989.0
21769.837520191,standard,6402.0,0.0,1.0,28.0,255.0,40.0,1.0,5.0,97.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,513.0,26590.0,7686.0,3708.0,1090.0,51.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,990.0
21769.964644541,standard,6403.0,0.0,1.0,28.0,255.0,40.0,1.0,5.0,96.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,26502.0,7674.0,3794.0,1138.0,51.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,989.0
21770.091620817,standard,6404.0,0.0,1.0,28.0,255.0,40.0,1.0,5.0,96.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,26812.0,7787.0,3699.0,1119.0,50.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,991.0
21770.216902058,standard,6405.0,0.0,1.0,27.0,255.0,40.0,1.0,5.0,101.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,26522.0,7676.0,3704.0,1105.0,49.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,991.0
21770.339589596,standard,6406.0,0.0,1.0,27.0,255.0,41.0,1.0,5.0,100.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,513.0,26548.0,7685.0,3709.0,1111.0,51.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,991.0
21770.464377769,standard,6407.0,0.0,1.0,27.0,255.0,41.0,1.0,5.0,98.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,26472.0,7782.0,3650.0,1089.0,53.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,991.0
21770.589455357,standard,6408.0,0.0,1.0,27.0,255.0,41.0,1.0,5.0,99.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,513.0,26200.0,7883.0,3757.0,1112.0,49.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,989.0
